Label,Score,Status,x,y,r,x0,y0,r0,px,py,id,SEVEN,FOUR,TWO,FIVET,FOURT,THREET,TWOT
BERT-BASE,0.99422932,Correct,1105.337744,17.07813397,5.641954187,1000,4.8089,7.96537592,1105.283214,17.06651059,16,5,3,2,5,5,3,2
GLOVE-LSTM,0.99431437,Correct,349.2706917,-22.38887897,5.642265733,400,4.738025,7.96588622,349.2616974,-22.34364444,44,5,3,2,5,5,3,2
GLOVE-LSTM,0.99433559,Correct,363.321864,-20.15623144,5.642343464,400,4.720341667,7.96601354,363.3119348,-20.13279239,110,5,3,2,5,5,3,2
ROBERTA-LARGE,0.99436319,Correct,474.8300638,34.55414657,5.642444565,600,4.697341667,7.96617914,474.8062533,34.55956794,46,5,3,2,5,5,3,2
BERT-LARGE,0.99440396,Incorrect,881.6678767,19.50569889,5.642593909,800,4.663366667,7.96642376,881.6322514,19.50677466,122,5,3,2,5,5,3,2
BERT-LARGE,0.99440444,Correct,760.6463522,-0.954480765,5.642595667,800,4.662966667,7.96642664,760.6348649,-0.957329964,32,5,3,2,5,5,3,2
GLOVE-CNN,0.99451494,Correct,114.2062193,24.8652984,5.643000439,200,4.570883333,7.96708964,114.2590683,24.8597531,128,5,3,2,5,5,3,2
ROBERTA-LARGE,0.99452752,Correct,672.7371025,7.584263263,5.643046521,600,4.5604,7.96716512,672.7472569,7.601437788,135,5,3,2,5,5,3,2
GLOVE-LSTM,0.99458212,Correct,381.7304349,-4.165156788,5.643246526,400,4.5149,7.96749272,381.7436789,-4.177696214,16,5,3,2,5,5,3,2
GLOVE-LSTM,0.99458319,Correct,395.6573803,-3.33067595,5.643250445,400,4.514008333,7.96749914,395.6645466,-3.338783246,55,5,3,2,5,5,3,2
GLOVE-LSTM,0.994636,Correct,387.9368734,8.742883303,5.643443893,400,4.47,7.967816,387.9427104,8.733272278,48,5,3,2,5,5,3,2
GLOVE-CNN,0.99468416,Correct,253.1450208,4.639068136,5.643620308,200,4.429866667,7.96810496,253.1686967,4.642893117,14,5,3,2,5,5,3,2
ROBERTA-LARGE,0.9947226,Correct,581.9296979,-29.19067532,5.643761117,600,4.397833333,7.9683356,581.8959155,-29.18603426,20,5,3,2,5,5,3,2
BERT-LARGE,0.99473625,Correct,870.9599972,10.32684944,5.643811118,800,4.386458333,7.9684175,870.9290595,10.32891275,63,5,3,2,5,5,3,2
ROBERTA-LARGE,0.99479681,Correct,497.3351549,-17.70192795,5.644032955,600,4.335991667,7.96878086,497.3200435,-17.6846433,36,5,3,2,5,5,3,2
BERT-LARGE,0.99504483,Correct,732.4411105,23.81010865,5.644941475,800,4.129308333,7.97026898,732.4507985,23.80529102,35,5,3,2,5,5,3,2
GLOVE-CNN,0.99508226,Correct,258.6946757,17.81991497,5.645078585,200,4.098116667,7.97049356,258.7084969,17.81371452,59,5,3,2,5,5,3,2
GLOVE-LSTM,0.99511033,Correct,315.3119655,24.35578714,5.645181408,400,4.074725,7.97066198,315.3179256,24.36635192,35,5,3,2,5,5,3,2
GLOVE-CNN,0.99511671,Correct,100.0402107,23.01758412,5.645204779,200,4.069408333,7.97070026,100.0956368,23.01255605,118,5,3,2,5,5,3,2
BERT-LARGE,0.99512297,Correct,798.2906749,-2.189423485,5.645227709,800,4.064191667,7.97073782,798.2739739,-2.202672422,26,6,3,2,5,5,3,2
GLOVE-LSTM,0.99514967,Correct,441.1591449,-27.91073388,5.645325514,400,4.041941667,7.97089802,441.1286207,-27.90051073,24,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99528402,Correct,542.9271295,1.061254472,5.645817651,600,3.929983333,7.97170412,542.9115164,1.072449981,127,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99532145,Correct,567.7570172,-27.27358054,5.64595476,600,3.898791667,7.9719287,567.7285545,-27.26563646,108,6,3,2,5,5,3,2
GLOVE-LSTM,0.99535477,Correct,352.0070249,16.68250733,5.646076814,400,3.871025,7.97212862,352.0139204,16.68180537,121,6,3,2,5,5,3,2
GLOVE-LSTM,0.99538225,Correct,380.1641677,20.6671827,5.646177476,400,3.848125,7.9722935,380.1727009,20.65757653,130,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99541771,Correct,604.435307,-19.82798159,5.646307369,600,3.818575,7.97250626,604.4058509,-19.83747375,138,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99546742,Correct,573.218017,-40.4574609,5.646489462,600,3.77715,7.97280452,573.1796708,-40.44904119,128,6,3,2,5,5,3,2
BERT-LARGE,0.99547064,Correct,833.4369809,10.94402034,5.646501257,800,3.774466667,7.97282384,833.41137,10.93303861,133,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99555534,Correct,639.3611592,-19.0030103,5.646811521,600,3.703883333,7.97333204,639.3601636,-18.975574,32,6,3,2,5,5,3,2
GLOVE-CNN,0.99555629,Incorrect,303.95187,-1.820143047,5.646815001,200,3.703091667,7.97333774,303.968741,-1.807030529,47,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99559104,Correct,674.8238036,-6.56286502,5.646942293,600,3.674133333,7.97354624,674.8273039,-6.538415249,13,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99560058,Correct,576.4064828,-15.97042359,5.646977239,600,3.666183333,7.97360348,576.3786707,-15.97088396,59,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99574959,Correct,663.6265001,-15.44836643,5.647523077,600,3.542008333,7.97449754,663.630863,-15.42125564,131,6,3,2,5,5,3,2
GLOVE-LSTM,0.99577278,Correct,354.4061924,-9.041693534,5.647608024,400,3.522683333,7.97463668,354.4173976,-9.008076201,78,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99581844,Correct,472.2937077,-26.01365118,5.647775281,600,3.484633333,7.97491064,472.2817596,-25.97558713,146,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99584585,Correct,644.7702405,33.37877641,5.647875686,600,3.461791667,7.9750751,644.8047813,33.40136816,62,6,3,2,5,5,3,2
BERT-LARGE,0.99585623,Correct,742.9435919,-47.1116054,5.647913709,800,3.453141667,7.97513738,742.9202139,-47.09605717,19,6,3,2,5,5,3,2
BERT-LARGE,0.99590319,Correct,698.9705724,-2.967526896,5.648085728,800,3.414008333,7.97541914,698.9716664,-2.952511345,80,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99592578,Correct,571.0952226,-2.76858386,5.648168477,600,3.395183333,7.97555468,571.0745139,-2.767882973,10,6,3,2,5,5,3,2
GLOVE-LSTM,0.99597412,Correct,426.8512921,-28.03068665,5.648345551,400,3.3549,7.97584472,426.8223849,-28.01729718,72,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99605054,Correct,562.3179437,-13.98269661,5.648625484,600,3.291216667,7.97630324,562.2917576,-13.97443203,60,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99608397,Correct,502.5488517,-30.99015961,5.648747942,600,3.263358333,7.97650382,502.5220244,-30.97569768,35,6,3,2,5,5,3,2
GLOVE-CNN,0.99609154,Correct,309.5853213,11.28326211,5.648775671,200,3.25705,7.97654924,309.5974753,11.29299638,103,6,3,2,5,5,3,2
GLOVE-CNN,0.99619871,Correct,69.40315135,-18.46131249,5.649168245,200,3.167741667,7.97719226,69.46228555,-18.45523648,97,6,3,2,5,5,3,2
BERT-LARGE,0.99623245,Incorrect,696.9310115,11.20267949,5.649291838,800,3.139625,7.9773947,696.9440859,11.22032131,21,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99632084,Correct,553.7009824,-25.35584715,5.649615618,600,3.065966667,7.97792504,553.6732657,-25.34278152,102,6,3,2,5,5,3,2
GLOVE-LSTM,0.99640286,Correct,384.8510979,-29.63900612,5.649916065,400,2.997616667,7.97841716,384.8401811,-29.63676923,31,6,4,2,5,5,3,2
ROBERTA-LARGE,0.9964149,Correct,596.0179037,-31.38352516,5.649960169,600,2.987583333,7.9784894,595.9780021,-31.38251635,77,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99644524,Correct,516.70199,-33.07374783,5.650071307,600,2.9623,7.97867144,516.6710277,-33.07091308,29,6,3,2,5,5,3,2
ROBERTA-LARGE,0.99644923,Correct,574.366979,21.7374673,5.650085923,600,2.958975,7.97869538,574.3503793,21.73305092,145,6,4,2,5,5,3,2
GLOVE-LSTM,0.99651754,Correct,405.5671164,-16.00907455,5.650336149,400,2.90205,7.97910524,405.5459888,-16.00545965,10,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99653107,Correct,487.0768827,8.916880377,5.65038571,600,2.890775,7.97918642,487.069527,8.93554523,55,6,4,2,5,5,3,2
GLOVE-LSTM,0.99653554,Correct,391.2861497,-16.9395277,5.650402084,400,2.88705,7.97921324,391.2674705,-16.93685805,6,6,4,2,5,5,3,2
BERT-LARGE,0.9965359,Correct,813.8921468,-21.31498181,5.650403403,800,2.88675,7.9792154,813.8723992,-21.32136292,124,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99653637,Correct,559.048899,-38.59271424,5.650405125,600,2.886358333,7.97921822,559.0156551,-38.57803499,75,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99657238,Correct,657.1265771,-40.9525789,5.650537033,600,2.85635,7.97943428,657.1055946,-40.90824613,51,6,4,2,5,5,3,2
ROBERTA-LARGE,0.9965952,Correct,514.9675721,5.296710441,5.650620624,600,2.837333333,7.9795712,514.9535673,5.295587553,57,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99665403,Correct,599.1578229,-6.488085141,5.650836124,600,2.788308333,7.97992418,599.1328349,-6.499336663,47,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99669987,Correct,511.3762557,-19.77214445,5.65100404,600,2.750108333,7.98019922,511.3560106,-19.76699942,87,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99671739,Correct,590.5237395,-17.88971094,5.651068218,600,2.735508333,7.98030434,590.4933106,-17.89391377,114,6,4,2,5,5,3,2
GLOVE-LSTM,0.99671751,Correct,433.9484498,-15.62428897,5.651068657,400,2.735408333,7.98030506,433.9193265,-15.61616244,131,6,4,2,5,5,3,2
ROBERTA-LARGE,0.9967193,Correct,506.406736,-6.328084006,5.651075214,600,2.733916667,7.9803158,506.3896121,-6.32420491,19,6,4,2,5,5,3,2
BERT-LARGE,0.9967258,Correct,855.1403516,29.2103798,5.651099024,800,2.7285,7.9803548,855.1100724,29.20357602,85,6,4,2,5,5,3,2
BERT-LARGE,0.99672782,Correct,758.5058359,13.14766217,5.651106424,800,2.726816667,7.98036692,758.5127015,13.1379839,55,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99679947,Correct,690.0007793,-25.91202345,5.651368884,600,2.667108333,7.98079682,689.9908549,-25.88033414,80,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99681014,Correct,670.4087219,-46.25245148,5.65140797,600,2.658216667,7.98086084,670.3848626,-46.20443179,70,6,4,2,5,5,3,2
ROBERTA-LARGE,0.9968732,Correct,564.5220558,-51.80720695,5.651638964,600,2.605666667,7.9812392,564.4801606,-51.79312996,99,6,4,2,5,5,3,2
GLOVE-LSTM,0.99700314,Correct,444.4505345,10.65934161,5.652114947,400,2.497383333,7.98201884,444.4424701,10.65996626,5,6,4,2,5,5,3,2
ROBERTA-LARGE,0.99700612,Correct,478.7776121,-2.925594814,5.652125863,600,2.4949,7.98203672,478.7654957,-2.896860877,30,6,4,2,5,5,3,2
GLOVE-LSTM,0.99703753,Correct,337.9080884,14.37220527,5.65224092,400,2.468725,7.98222518,337.9142927,14.3937861,11,6,4,2,5,5,3,2
GLOVE-LSTM,0.99708611,Correct,448.2463509,-15.51336629,5.652418873,400,2.428241667,7.98251666,448.2151157,-15.50386651,80,6,4,2,5,5,3,2
BERT-LARGE,0.99723488,Correct,879.4080846,33.49007777,5.652963832,800,2.304266667,7.98340928,879.375796,33.48630287,56,6,4,2,5,5,3,2
GLOVE-LSTM,0.9972434,Correct,335.1229355,-23.50696119,5.652995041,400,2.297166667,7.9834604,335.1207343,-23.46765096,75,6,4,2,5,5,3,2
GLOVE-LSTM,0.99734783,Correct,399.2803568,-28.8302981,5.653377578,400,2.210141667,7.98408698,399.2618255,-28.82612561,42,6,4,2,5,5,3,2
GLOVE-CNN,0.99736553,Incorrect,213.7649121,-25.13968661,5.653442415,200,2.195391667,7.98419318,213.8006883,-25.13389386,84,6,4,2,5,5,3,2
BERT-LARGE,0.99758434,Correct,829.6291732,-40.4069095,5.654243936,800,2.01305,7.98550604,829.6143104,-40.40806547,139,6,4,2,5,5,3,2
GLOVE-LSTM,0.99758792,Correct,466.4518992,22.96958637,5.65425705,400,2.010066667,7.98552752,466.4393447,22.96974958,99,6,4,2,5,5,3,2
BERT-LARGE,0.99759597,Correct,725.3479639,-13.46668675,5.654286538,800,2.003358333,7.98557582,725.350359,-13.44985618,81,6,4,2,5,5,3,2
BERT-LARGE,0.99781162,Correct,838.2208775,-17.23363438,5.655076484,800,1.82365,7.98686972,838.1981579,-17.23646014,73,6,4,2,5,5,3,2
GLOVE-CNN,0.99796128,Correct,312.3583019,-13.37598085,5.655624702,200,1.698933333,7.98776768,312.3745612,-13.36144743,131,6,4,2,5,5,3,2
GLOVE-LSTM,0.99797517,Correct,340.3813253,-10.30049499,5.655675583,400,1.687358333,7.98785102,340.3933486,-10.27261496,135,6,4,2,5,5,3,2
GLOVE-LSTM,0.99799442,Correct,402.0713523,9.394107577,5.655746097,400,1.671316667,7.98796652,402.0723933,9.385547178,73,6,4,2,5,5,3,2
GLOVE-LSTM,0.99803406,Correct,346.2380467,2.700175552,5.655891302,400,1.638283333,7.98820436,346.2459963,2.728685356,104,6,4,2,5,5,3,2
GLOVE-CNN,0.99808878,Incorrect,230.4503918,14.36439928,5.656091746,200,1.592683333,7.98853268,230.4710282,14.37114295,111,6,4,2,5,5,3,2
BERT-LARGE,0.99815816,Correct,784.9611836,2.834016672,5.656345892,800,1.534866667,7.98894896,784.9524429,2.822539495,28,6,4,2,5,5,3,2
BERT-LARGE,0.99817216,Correct,886.7191529,-8.68981162,5.656397175,800,1.5232,7.98903296,886.6850648,-8.678863632,48,6,4,2,5,5,3,2
GLOVE-CNN,0.99817586,Correct,171.3723375,-30.48631818,5.656410729,200,1.520116667,7.98905516,171.4157812,-30.48193498,22,6,4,2,5,5,3,2
BERT-LARGE,0.99819404,Correct,712.2412327,-8.240184342,5.656477324,800,1.504966667,7.98916424,712.2411356,-8.227490383,84,6,4,2,5,5,3,2
GLOVE-CNN,0.99821919,Correct,236.0485896,27.43498701,5.65656945,200,1.484008333,7.98931514,236.0731929,27.43158026,50,6,4,2,5,5,3,2
BERT-LARGE,0.99823666,Correct,765.1879921,-29.16382014,5.656633445,800,1.46945,7.98941996,765.175852,-29.17148355,43,6,4,2,5,5,3,2
GLOVE-CNN,0.99839598,Correct,188.0008015,9.131868472,5.657217049,200,1.336683333,7.99037588,188.0946175,9.14904332,114,6,4,2,5,5,3,2
GLOVE-CNN,0.99841928,Incorrect,162.9055466,-19.00168504,5.657302399,200,1.317266667,7.99051568,162.9501442,-18.99930253,93,6,4,2,5,5,3,2
BERT-LARGE,0.99847025,Correct,875.9361106,-17.86679566,5.657489106,800,1.274791667,7.9908215,875.9058687,-17.85883519,125,6,4,2,5,5,3,2
BERT-LARGE,0.99848795,Correct,929.5601866,-24.72923416,5.657553943,800,1.260041667,7.9909277,929.5545051,-24.62396772,98,6,4,2,5,5,3,2
BERT-LARGE,0.99852955,Correct,789.5690584,-25.32033208,5.657706328,800,1.225375,7.9911773,789.5506876,-25.33157625,91,6,4,2,5,5,3,2
GLOVE-CNN,0.99858046,Correct,151.1363619,17.01643719,5.657892816,200,1.18295,7.99148276,151.1793661,17.00848077,99,6,4,2,5,5,3,2
BERT-LARGE,0.99863893,Correct,918.8426508,-34.21989149,5.658106997,800,1.134225,7.99183358,918.846345,-34.12168144,92,6,4,2,5,5,3,2
GLOVE-LSTM,0.99864084,Correct,451.3022086,23.19830578,5.658113993,400,1.132633333,7.99184504,451.2897328,23.19647795,68,6,4,2,5,5,3,2
BERT-LARGE,0.99865663,Correct,776.2172219,-20.24683266,5.658171834,800,1.119475,7.99193978,776.2004055,-20.2474411,33,6,4,2,5,5,3,2
BERT-LARGE,0.99866366,Correct,911.7652294,-21.83106999,5.658197585,800,1.113616667,7.99198196,911.7926736,-21.72294325,4,6,4,2,5,5,3,2
BERT-LARGE,0.99867249,Correct,740.8465445,-33.02204579,5.65822993,800,1.106258333,7.99203494,740.8287868,-33.01020713,123,6,4,2,5,5,3,2
BERT-LARGE,0.9986726,Correct,840.6377692,-31.33032047,5.658230333,800,1.106166667,7.9920356,840.6180905,-31.33045025,101,6,4,2,5,5,3,2
BERT-LARGE,0.99867475,Correct,895.1323312,14.67752566,5.658238209,800,1.104375,7.9920485,895.0968928,14.68536945,90,6,4,2,5,5,3,2
BERT-LARGE,0.99868232,Correct,817.767824,29.925653,5.658265939,800,1.098066667,7.99209392,817.7474787,29.91015707,41,6,4,2,5,5,3,2
BERT-LARGE,0.99870443,Correct,708.0571958,20.11937604,5.65834693,800,1.079641667,7.99222658,708.0705354,20.14267081,107,6,4,2,5,5,3,2
GLOVE-CNN,0.99871373,Incorrect,264.6303079,-31.50186259,5.658380996,200,1.071891667,7.99228238,264.6582318,-31.48938395,94,6,4,2,5,5,3,2
BERT-LARGE,0.99873859,Correct,816.2698566,-35.45231306,5.658472061,800,1.051175,7.99243154,816.2517358,-35.45618681,76,6,4,2,5,5,3,2
BERT-LARGE,0.99875593,Correct,811.4673702,-7.267552124,5.658535579,800,1.036725,7.99253558,811.4478152,-7.279501422,17,6,4,2,5,5,3,2
BERT-LARGE,0.99879092,Correct,804.5279125,35.00763038,5.65866375,800,1.007566667,7.99274552,804.5126039,34.9983036,1,6,4,2,5,5,3,2
BERT-LARGE,0.99879825,Correct,727.5211574,-27.6422816,5.658690601,800,1.001458333,7.9927895,727.5120286,-27.62147536,49,6,4,2,5,5,3,2
GLOVE-CNN,0.99881268,Correct,80.35162371,7.980595229,5.658743459,200,0.989433333,7.99287608,80.40968662,7.979311972,67,6,4,2,5,5,3,2
BERT-LARGE,0.99881566,Correct,824.8474321,-12.32686969,5.658754375,800,0.98695,7.99289396,824.8265397,-12.33541218,150,6,4,2,5,5,3,2
BERT-LARGE,0.99883014,Correct,828.6160829,39.07620828,5.658807417,800,0.974883333,7.99298084,828.5948979,39.06064649,115,6,4,2,5,5,3,2
GLOVE-CNN,0.99884307,Correct,37.52696388,1.408500589,5.658854781,200,0.964108333,7.99305842,37.57754442,1.385825545,58,6,4,2,5,5,3,2
BERT-LARGE,0.99892288,Correct,822.4438478,1.807734043,5.659147132,800,0.8976,7.99353728,822.4211311,1.796799204,86,6,4,2,5,5,3,2
BERT-LARGE,0.99893636,Correct,820.1232981,15.78916163,5.659196511,800,0.886366667,7.99361816,820.1017987,15.7761883,118,6,4,2,5,5,3,2
BERT-LARGE,0.99895203,Incorrect,897.4506868,0.606464185,5.659253911,800,0.873308333,7.99371218,897.4115038,0.620528704,47,6,4,2,5,5,3,2
BERT-LARGE,0.99895275,Correct,873.4191763,-3.732023917,5.659256549,800,0.872708333,7.9937165,873.3872804,-3.727770139,74,6,4,2,5,5,3,2
BERT-LARGE,0.99895799,Correct,900.1791335,-13.52674398,5.659275743,800,0.868341667,7.99374794,900.1425717,-13.51480967,44,6,4,2,5,5,3,2
BERT-LARGE,0.99896455,Correct,738.5772617,-18.82731248,5.659299773,800,0.862875,7.9937873,738.5740355,-18.81695824,52,6,4,2,5,5,3,2
BERT-LARGE,0.9989754,Correct,749.7827801,-9.898284931,5.659339518,800,0.853833333,7.9938524,749.7810394,-9.894044794,117,6,4,2,5,5,3,2
BERT-LARGE,0.99899083,Correct,773.9929463,-6.024831845,5.659396039,800,0.840975,7.99394498,773.9837577,-6.030519313,95,6,4,2,5,5,3,2
BERT-LARGE,0.9990018,Correct,782.7481112,17.04292534,5.659436223,800,0.831833333,7.9940108,782.7382452,17.03447409,24,6,4,2,5,5,3,2
BERT-LARGE,0.99902475,Correct,846.6974409,6.052967192,5.659520291,800,0.812708333,7.9941485,846.6705401,6.047157173,9,6,4,2,5,5,3,2
GLOVE-CNN,0.99903059,Correct,176.5111449,45.08578417,5.659541684,200,0.807841667,7.99418354,176.5510564,45.07713237,82,6,4,2,5,5,3,2
BERT-LARGE,0.99903369,Incorrect,795.9022438,11.85373497,5.659553039,800,0.805258333,7.99420214,795.8875746,11.84388269,96,6,4,2,5,5,3,2
GLOVE-CNN,0.99904472,Incorrect,134.5632422,-22.51497971,5.659593443,200,0.796066667,7.99426832,134.6123747,-22.51094106,112,6,4,2,5,5,3,2
BERT-LARGE,0.9990471,Correct,719.1343073,29.1148686,5.659602162,800,0.794083333,7.9942826,719.1562516,29.13329321,39,6,4,2,5,5,3,2
BERT-LARGE,0.99905223,Correct,878.3209168,-31.93432891,5.659620953,800,0.789808333,7.99431338,878.2941103,-31.92257256,68,6,4,2,5,5,3,2
BERT-LARGE,0.99908924,Correct,851.5999836,-22.18097956,5.659756524,800,0.758966667,7.99453544,851.5761271,-22.17949161,121,7,4,2,5,5,3,2
BERT-LARGE,0.99909389,Correct,762.9904238,-15.14395225,5.659773558,800,0.755091667,7.99456334,762.9820055,-15.15045898,104,7,4,2,5,5,3,2
BERT-LARGE,0.99911112,Correct,854.086275,-36.2830753,5.659836673,800,0.740733333,7.99466672,854.0658671,-36.27860507,54,7,4,2,5,5,3,2
BERT-LARGE,0.99911219,Correct,791.8285728,-39.47692089,5.659840592,800,0.739841667,7.99467314,791.8176878,-39.48743243,61,7,4,2,5,5,3,2
BERT-LARGE,0.99914944,Correct,751.8114197,-24.08276436,5.659977042,800,0.7088,7.99489664,751.7969509,-24.07762474,126,7,4,2,5,5,3,2
GLOVE-CNN,0.99914968,Correct,238.943461,2.950284858,5.659977922,200,0.7086,7.99489808,238.9694899,2.955884776,77,7,4,2,5,5,3,2
BERT-LARGE,0.99915493,Correct,889.9614297,-40.23620856,5.659997153,800,0.704225,7.99492958,889.9975441,-40.12909045,16,7,4,2,5,5,3,2
BERT-LARGE,0.99916148,Correct,778.4920329,-34.38921772,5.660021146,800,0.698766667,7.99496888,778.4735092,-34.39406824,25,7,4,2,5,5,3,2
BERT-LARGE,0.99917656,Correct,849.1416364,-8.062731065,5.660076385,800,0.6862,7.99505936,849.1163413,-8.064682019,37,7,4,2,5,5,3,2
BERT-LARGE,0.9991768,Correct,721.2960585,14.89526528,5.660077265,800,0.686,7.9950608,721.3028548,14.89647928,18,7,4,2,5,5,3,2
BERT-LARGE,0.99917835,Correct,729.6463808,-41.93215619,5.660082942,800,0.684708333,7.9950701,729.6220392,-41.90752623,11,7,4,2,5,5,3,2
BERT-LARGE,0.99920052,Correct,835.8779308,-3.152874326,5.660164153,800,0.666233333,7.99520312,835.8539701,-3.161201856,78,7,4,2,5,5,3,2
BERT-LARGE,0.99920589,Correct,756.2572984,27.34652963,5.660183824,800,0.661758333,7.99523534,756.2616936,27.33694809,6,7,4,2,5,5,3,2
BERT-LARGE,0.99920672,Correct,714.4276058,-22.40299731,5.660186864,800,0.661066667,7.99524032,714.416355,-22.37368509,42,7,4,2,5,5,3,2
BERT-LARGE,0.99921823,Correct,787.1940929,-11.21782095,5.660229027,800,0.651475,7.99530938,787.1795174,-11.22998528,31,7,4,2,5,5,3,2
BERT-LARGE,0.9992218,Correct,736.4332945,-4.644990758,5.660242104,800,0.6485,7.9953308,736.4371826,-4.637990523,110,7,4,2,5,5,3,2
BERT-LARGE,0.99924695,Correct,754.1136051,-38.23760192,5.660334231,800,0.627541667,7.9954817,754.0940359,-38.23249943,129,7,4,2,5,5,3,2
BERT-LARGE,0.99926502,Correct,716.3475621,-36.59700856,5.660400423,800,0.612483333,7.99559012,716.3313018,-36.56355449,72,7,4,2,5,5,3,2
BERT-LARGE,0.99928242,Correct,862.4578846,-12.94638686,5.66046416,800,0.597983333,7.99569452,862.4288679,-12.94192507,64,7,4,2,5,5,3,2
BERT-LARGE,0.99931884,Correct,710.1257619,5.933892591,5.66059757,800,0.567633333,7.99591304,710.1308544,5.940968386,130,7,4,2,5,5,3,2
BERT-LARGE,0.9993462,Correct,802.8417052,-30.40868065,5.660697793,800,0.544833333,7.9960772,802.8249046,-30.414968,40,7,4,2,5,5,3,2
GLOVE-CNN,0.99935502,Correct,261.6283749,-6.79361879,5.660730101,200,0.537483333,7.99613012,261.6509432,-6.787739086,27,7,4,2,5,5,3,2
GLOVE-CNN,0.99954587,Incorrect,111.8796761,-12.9470596,5.661429202,200,0.378441667,7.99727522,111.9324554,-12.94614691,71,7,4,2,5,5,3,2
GLOVE-CNN,0.99957222,Correct,264.287377,31.008007,5.661525725,200,0.356483333,7.99743332,264.3079379,31.00631153,60,7,4,2,5,5,3,2
GLOVE-CNN,0.99966478,Correct,185.0235106,33.65808024,5.661864781,200,0.27935,7.99798868,185.0592788,33.65148481,133,7,4,2,5,5,3,2
GLOVE-CNN,0.99966693,Correct,284.2975402,-16.68514944,5.661872656,200,0.277558333,7.99800158,284.3196422,-16.67258491,13,7,4,2,5,5,3,2
GLOVE-CNN,0.99973637,Correct,28.33174844,12.38230113,5.662127021,200,0.219691667,7.99841822,28.37065985,12.3455538,108,7,4,2,5,5,3,2
GLOVE-CNN,0.99973744,Correct,207.8714703,24.01577011,5.662130941,200,0.2188,7.99842464,207.9019989,24.00375395,19,7,4,2,5,5,3,2
GLOVE-CNN,0.99974281,Correct,125.9592037,-11.10184935,5.662150612,200,0.214325,7.99845686,126.009412,-11.10136331,74,7,4,2,5,5,3,2
GLOVE-CNN,0.9998467,Correct,278.5017353,32.68075248,5.66253117,200,0.12775,7.9990802,278.515517,32.68492172,105,7,4,2,5,5,3,2
GLOVE-CNN,0.99985111,Correct,289.7691303,-3.503133781,5.662547325,200,0.124075,7.99910666,289.786314,-3.489686105,127,7,4,2,5,5,3,2
GLOVE-CNN,0.99989057,Incorrect,185.482428,-28.68454396,5.66269187,200,0.091191667,7.99934342,185.52309,-28.67874979,83,7,4,2,5,5,3,2
GLOVE-CNN,0.99989307,Correct,60.71665716,-7.167907549,5.662701028,200,0.089108333,7.99935842,60.77757097,-7.16531134,10,7,4,2,5,5,3,2
GLOVE-CNN,0.99989998,Correct,140.0663408,-9.344020073,5.66272634,200,0.08335,7.99939988,140.1142469,-9.343852741,120,7,4,2,5,5,3,2
GLOVE-CNN,0.99991739,Correct,66.14305755,6.120154755,5.662790114,200,0.068841667,7.99950434,66.20296733,6.119764591,18,7,4,2,5,5,3,2
GLOVE-CNN,0.99993479,Correct,267.1384048,6.388264227,5.662853852,200,0.054341667,7.99960874,267.1567076,6.393455219,51,7,4,2,5,5,3,2
GLOVE-CNN,0.99995589,Correct,202.2048732,10.88595089,5.662931144,200,0.036758333,7.99973534,202.2365988,10.90039899,52,7,4,2,5,5,3,2
GLOVE-CNN,0.99996531,Correct,142.5939806,28.41118528,5.66296565,200,0.028908333,7.99979186,142.6411894,28.40344375,4,7,4,2,5,5,3,2
GLOVE-CNN,0.99996626,Correct,165.313174,18.73871278,5.66296913,200,0.028116667,7.99979756,165.3548194,18.73349396,100,7,4,2,5,5,3,2
GLOVE-CNN,0.99997294,Correct,292.7312797,34.18755179,5.662993599,200,0.02255,7.99983764,292.7408444,34.19077215,117,7,4,2,5,5,3,2
GLOVE-CNN,0.99998283,Incorrect,131.5304576,2.045230903,5.663029827,200,0.014308333,7.99989698,131.5799769,2.042797186,102,7,4,2,5,5,3,2
GLOVE-CNN,0.99998355,Correct,46.59675622,-9.614851819,5.663032465,200,0.013708333,7.9999013,46.66187187,-9.62365987,53,7,4,2,5,5,3,2
GLOVE-CNN,0.99998355,Correct,222.1716002,-36.6770085,5.663032465,200,0.013708333,7.9999013,222.207559,-36.66779825,61,7,4,2,5,5,3,2
